0.1225, 0.2775
0.6575, 0.2975
0.7450, 0.0025
0.0050, 0.0025
0.0250, -0.0125
0.0250, -0.0475
0.7325, -0.0450
0.7350, -0.0125
0.0350, -0.0225
0.0350, -0.0125
0.7225, -0.0175
0.7225, -0.0050
0.0850, 0.1975
0.1350, 0.1950
0.1950, 0.1875
0.2650, 0.1850
0.3325, 0.1850
0.3950, 0.1875
0.4625, 0.1900
0.5200, 0.1950
0.5725, 0.1975
0.6225, 0.2075
0.6775, 0.2150
0.3150, -0.0500
0.3075, -0.0050
0.4175, 0.0000
0.4225, -0.0475
0.3125, 0.0900
0.3325, 0.1125
0.3625, 0.1200
0.3925, 0.1125
0.4100, 0.0925
